Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
13-AUG-2021,18700.85,18791.2,18640.7,18736.55,151221361,3553.84
16-AUG-2021,18701.75,18773.1,18660.6,18704.6,112998802,2136.29
17-AUG-2021,18617,18658.7,18430.8,18551.1,170969830,2795.44
18-AUG-2021,18725.8,18734.55,18316.45,18382.75,190016793,4250.45
20-AUG-2021,18184.85,18257.25,18051.15,18120.65,190422911,4387.16
23-AUG-2021,18319.8,18319.8,17984.15,18119.15,221924744,3343.34
24-AUG-2021,18159.4,18451.3,18079.15,18397.45,225980578,4244.66
25-AUG-2021,18431.85,18496.55,18293.7,18335.5,181020298,3088.12
26-AUG-2021,18288.95,18464.85,18255.95,18373.35,175454159,3797.32
27-AUG-2021,18345.1,18424.6,18241.7,18406.25,135374126,3025.44
30-AUG-2021,18508.65,18809.55,18459.3,18774.65,211964225,3937.67
31-AUG-2021,18785.1,18893.55,18727.7,18837.65,204259966,5117.63
01-SEP-2021,18914.7,19162.35,18851.85,18923,262983009,5964.57
02-SEP-2021,18933.45,19103.35,18874.5,19068.6,225235725,3703.4
03-SEP-2021,19094.5,19228.9,18920,19024.15,195454265,4057.15
06-SEP-2021,19091.3,19106.1,18901.05,18921.9,105399096,2384.13
07-SEP-2021,18906.85,18989.8,18687.35,18869.2,136802282,3088.24
08-SEP-2021,18911.2,19069.7,18853.4,19017.3,251314906,5556.38
09-SEP-2021,19003.45,19067.45,18908,18972.65,142546181,2825.51
13-SEP-2021,18952.8,19003,18792.05,18872.1,165701730,2755.3
14-SEP-2021,18957.75,19098.75,18931.15,19066.9,843443810,4497.96
15-SEP-2021,19042.25,19229.9,18998.2,19185.7,435061661,4562.91
16-SEP-2021,19272.35,19732.05,19254.4,19698.5,1098781413,9145.24
17-SEP-2021,19809.05,19882.15,19534.6,19745.7,739113773,9238.19
20-SEP-2021,19521.15,19777.6,19354.7,19399.1,263817222,4028.66
21-SEP-2021,19441.2,19554.5,19086.4,19514.05,200014474,4569.5
22-SEP-2021,19549.6,19580.25,19351.15,19382.2,153945049,3356.76
23-SEP-2021,19539.85,19825.15,19514.85,19789.55,164349478,4369.09
24-SEP-2021,19879.75,19980.65,19744,19835.95,164890664,4583.57
27-SEP-2021,19947.05,20102.6,19891.85,19958.5,120222048,3711.99
28-SEP-2021,20059.2,20062.45,19480.5,19811.8,208111533,4443.3
29-SEP-2021,19634.5,19712.55,19493.05,19597.25,309400789,5450.58
30-SEP-2021,19564.4,19694.4,19407.55,19447.95,127389847,5411.46
01-OCT-2021,19307.5,19383.5,19180.4,19339.4,77548933,3540.37
04-OCT-2021,19431.1,19575.45,19417.3,19498.65,68633589,2769.33
05-OCT-2021,19453.7,19644.65,19390.55,19623.5,73743987,3228.23
06-OCT-2021,19636.85,19828.35,19456.45,19497.4,110270291,4781.16
07-OCT-2021,19689.55,19793,19613.75,19706.15,92349283,4082.3
08-OCT-2021,19785.05,19889.45,19706.85,19764.3,94578090,3590.27
11-OCT-2021,19750.7,20092.8,19732.05,19955.75,77292880,3676.57
12-OCT-2021,19886.3,20084.1,19853.65,20025.45,101957062,3007.54
13-OCT-2021,20137.95,20176.35,20032.95,20113.65,106664862,2662.92
14-OCT-2021,20148.2,20478.4,20119.9,20456.4,99675142,3880.38
18-OCT-2021,20707.2,20774.1,20577.05,20628.45,156177865,6547.09
19-OCT-2021,20758.35,20781.25,20465.2,20531.15,104520956,4059.12
20-OCT-2021,20525.45,20584.4,20386.45,20487.25,88993990,3902.86
21-OCT-2021,20555.2,20840.85,20431.2,20747.4,130079643,5617.38
22-OCT-2021,20839.8,21035.6,20802.4,20951.8,244914454,6644.68
25-OCT-2021,21308.45,21719.3,21071.9,21404.25,295756674,15549.13
26-OCT-2021,21338.05,21467.8,21137.55,21373.1,210367281,8165.95
27-OCT-2021,21376.3,21383.25,21012,21079.3,183042431,8778.91
28-OCT-2021,21137.3,21157.95,20405.8,20482.95,163805697,8374.11
29-OCT-2021,20419.75,20531.4,19883.35,20192.2,163207975,6854.17
01-NOV-2021,20338.35,20618.15,20187.1,20568.45,140314524,5574.29
02-NOV-2021,20584.55,20771.7,20478.65,20676.1,185936732,5851.31
03-NOV-2021,20716.8,20765.6,20220.6,20295.8,123428669,4553.02
04-NOV-2021,20454.2,20459.05,20370.6,20393.2,17144803,611.81
08-NOV-2021,20363.65,20363.65,19958.4,20198.9,120988262,7834.06
09-NOV-2021,20252.3,20300.6,20074.8,20176,123282896,5169.13
10-NOV-2021,20104.25,20110.95,19938.05,19985.7,111353278,4721.74
11-NOV-2021,19934.3,19943.15,19677.3,19800.1,88722182,3295.79
12-NOV-2021,19881.15,19938.4,19771.45,19890.05,88840963,4259.54
15-NOV-2021,19955.45,20084.7,19830.9,19896.15,70726546,3675.08
16-NOV-2021,19898.45,19915.35,19655.2,19704,73451761,3406.22
17-NOV-2021,19604.45,19758.6,19512.95,19542.2,81911494,3903.95
18-NOV-2021,19550.1,19631.45,19329.65,19418.5,93269962,4643.3
22-NOV-2021,19569.25,19576.55,18792.4,19028.4,114571946,5687.33
23-NOV-2021,18839.05,19153.3,18773.3,19064.1,114983732,5872.95
24-NOV-2021,19118.7,19383.4,19034.9,19153.65,103755294,6449.07
25-NOV-2021,19121.45,19189.7,18965.65,19119.8,83548248,4486.05
26-NOV-2021,18835.9,18860.95,18317.75,18384.45,130666375,5642.55
29-NOV-2021,18526.45,18533.3,18071.25,18348.2,117813759,5547.58
30-NOV-2021,18337.55,18780,18129.45,18213.85,153282430,7782.51
01-DEC-2021,18323.8,18602.05,18272.25,18566.5,116589130,5446.11
02-DEC-2021,18528.15,18672.85,18465.5,18642,87880142,4407.42
03-DEC-2021,18644.6,18818.4,18434.5,18500.7,93327155,4393.72
06-DEC-2021,18533.6,18552.2,18224.95,18241.65,81251911,3975.22
07-DEC-2021,18428.3,18791.4,18386.25,18694.1,103318824,6382.74
08-DEC-2021,18926.7,19056.25,18822.35,18985.1,104362628,6357.82
09-DEC-2021,19019.15,19049.75,18791.8,18909.05,75785045,4164.02
10-DEC-2021,18927.2,18961.55,18794.8,18910.35,107360541,3402.98
13-DEC-2021,19052.2,19159.35,18816.55,18842.6,98264745,4666.33
14-DEC-2021,18761.35,18881.15,18629.7,18817.75,79800437,5130.02
15-DEC-2021,18828.95,18913.4,18739.45,18761.55,66130303,3431.92
16-DEC-2021,18917.15,18943.35,18544.25,18624.85,67294626,3734.83
17-DEC-2021,18595.6,18626.55,18081.75,18122.7,91545378,4118.22
20-DEC-2021,17908.85,17935.85,17298.5,17527.95,125401231,5197.8
21-DEC-2021,17732.25,17839.65,17506.5,17628.6,81160677,3544.85
22-DEC-2021,17758.6,17896.6,17667.3,17853.95,78306984,3212.06
23-DEC-2021,18008,18077.15,17842.1,17910.75,64314139,2884.71
24-DEC-2021,17968.5,17983.95,17587.4,17733,61917067,2502.1
27-DEC-2021,17541,17839.1,17348.3,17793.9,283575122,6121.94
28-DEC-2021,17927.75,17948.6,17777.8,17864.95,140831704,3940.6
29-DEC-2021,17857.7,17996.05,17767.4,17844.5,80624891,2760.01
30-DEC-2021,17802.65,17907.85,17692.95,17854.8,228910256,5580.56
31-DEC-2021,17871.3,18112.95,17870.6,18041.85,169714363,3601.99
