Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
23-APR-2020,10689.75,10964.2,10533.65,10915.55,239686473,7913.73
24-APR-2020,10588.9,10740.4,10505.5,10542.6,209507838,6733.63
27-APR-2020,10691.1,10910.6,10679.65,10857.55,230395176,7213.77
28-APR-2020,11091.9,11298.55,10979.25,11243.55,290369741,9327.43
29-APR-2020,11091.75,11601.9,11064.95,11455.7,299844010,11091.73
30-APR-2020,11739.85,11981.6,11639,11743.45,339292572,9688.92
04-MAY-2020,11179.2,11189,10675.15,10733.65,228635342,6456.15
05-MAY-2020,10964.65,11018.05,10492.85,10526.95,246137257,7346.27
06-MAY-2020,10538.65,10851.65,10342.1,10787.1,272467522,8375.79
07-MAY-2020,10690.4,10832.25,10587.95,10692.6,226592190,6877.79
08-MAY-2020,10897.7,10976.85,10571.95,10613.45,241396654,6919.3
11-MAY-2020,10765.4,10838.4,10348.1,10379.25,252812903,7582.08
12-MAY-2020,10271.75,10381.55,10006.8,10310.75,279119222,9094.23
13-MAY-2020,10944.3,11008.4,10609.5,10718.9,344310985,10285.03
14-MAY-2020,10483.05,10599.4,10420.5,10444.75,240409314,6820.51
15-MAY-2020,10468.9,10479.9,10229.6,10315.1,162874486,4862.88
18-MAY-2020,10293.4,10293.4,9569.95,9603.2,294752011,8558.89
19-MAY-2020,9867.4,9947.05,9507.35,9568.85,275989542,8213.45
20-MAY-2020,9560.45,9849.7,9520.8,9764.85,215133088,6373.69
21-MAY-2020,9800.85,9947.15,9652.8,9697.45,207368631,6542.37
22-MAY-2020,9586.65,9798.65,9317.15,9421.55,319894771,8421.24
26-MAY-2020,9564.1,9648.75,9439.35,9511.2,238411818,5959.2
27-MAY-2020,9606.6,10311.35,9585.4,10220.45,381182654,11317.54
28-MAY-2020,10344.6,10658,10291.2,10505.4,392163277,12854.26
29-MAY-2020,10385.45,10614.15,10253.3,10583.15,455734640,9786.6
01-JUN-2020,10822.05,11081.5,10770.45,10925.5,315127415,8182.14
02-JUN-2020,11027.35,11326.25,10880.05,11275.05,293121271,9845.93
03-JUN-2020,11526.9,11866.35,11417.65,11485.1,349409537,11687.2
04-JUN-2020,11469.05,11578.15,11095.45,11128.7,305918072,9683.58
05-JUN-2020,11185.4,11485.9,11113.85,11399.7,263844388,7635.84
08-JUN-2020,11712.05,11826.2,11378.35,11545.6,419931504,11194.46
09-JUN-2020,11613.85,11781.05,11261.9,11312.9,410442689,11910.18
10-JUN-2020,11335.15,11640.7,11294.95,11546.35,388464494,10401.17
11-JUN-2020,11547.8,11654.7,11275.1,11313.25,505665226,12758.97
12-JUN-2020,10730.3,11437.35,10728.45,11383.5,411221330,11964.64
15-JUN-2020,11278.35,11287.85,10860.65,10946.3,300770931,9213.34
16-JUN-2020,11279,11358.2,10702.2,11155,379089374,12373.89
17-JUN-2020,11065.3,11346.9,10983.9,11114.55,293111723,9413.19
18-JUN-2020,11079,11550.6,11014.35,11513.75,232936883,8175.12
19-JUN-2020,11511.3,11767.5,11450.25,11680.25,360342013,11504.19
22-JUN-2020,11777.15,12108.1,11743.15,11902.4,432602524,10119.51
23-JUN-2020,11986.85,12263.9,11880.35,12230.05,317641941,9028.72
24-JUN-2020,12344.95,12346.2,11682.65,11739.45,415160013,12199.97
25-JUN-2020,11629.2,11894.4,11461,11782.6,396893239,13772.46
26-JUN-2020,11905.75,11950.65,11697.35,11854.6,253623212,8673.18
29-JUN-2020,11684.6,11764.75,11530.9,11718.7,215728946,7435.8
30-JUN-2020,11821.35,11883.8,11636.2,11721.25,203528097,7242.85
01-JUL-2020,11712.9,12089.15,11670.25,12042.3,240047766,8903.18
02-JUL-2020,12137.3,12252.85,12011.6,12043.5,274351500,9796.15
03-JUL-2020,12127.3,12145,11936.8,11987.65,173078970,6188.12
06-JUL-2020,12219.15,12292.45,12157.6,12175.65,187768347,6846.57
07-JUL-2020,12222.3,12530.95,12117.65,12499,334649378,10370.18
08-JUL-2020,12550.4,12740.1,12407.5,12460.15,357314007,12784.66
09-JUL-2020,12558.45,12655.6,12495.75,12606.55,194481701,6947.44
10-JUL-2020,12504.9,12544.05,12258.45,12306.55,209636547,6243.59
13-JUL-2020,12423.15,12448.15,12089.2,12143.5,173653523,6078.4
14-JUL-2020,12020.45,12036.9,11645.35,11740.15,220787356,6747.07
15-JUL-2020,11880.65,12054.6,11646.95,11713,248691172,7455.59
16-JUL-2020,11785.95,11895.55,11536.9,11855.75,263595905,6834.57
17-JUL-2020,11868.75,12108.15,11836.6,12057.8,210470129,6377.98
20-JUL-2020,12241,12352.25,12177.45,12245.25,253471708,9095.25
21-JUL-2020,12422.3,12528.5,12392.1,12489.45,209278446,8425.35
22-JUL-2020,12715.15,12749.75,12439.95,12571.4,297802045,9937.4
23-JUL-2020,12554.2,12669.25,12488.6,12643.05,196493536,6490.12
24-JUL-2020,12512.75,12514.3,12296.1,12457.8,333651598,8539.16
27-JUL-2020,12464.6,12469.3,11978.65,12004.4,242151884,8263.26
28-JUL-2020,12057.55,12228.45,11889.05,12155.7,284398951,10345.61
29-JUL-2020,12161.85,12288.5,12058.45,12147.4,268442912,8527.52
30-JUL-2020,12203.95,12230.25,11864.45,11906.95,201402902,6564.88
31-JUL-2020,11946.25,11969.55,11737.25,11874.75,189724173,6312.43
03-AUG-2020,11802.8,11802.8,11471.7,11493,303106056,9557.34
04-AUG-2020,11597,11772,11469.6,11725.2,208584360,8142.24
05-AUG-2020,11839.9,11973.1,11715.8,11749.25,227676460,7317.33
06-AUG-2020,11824.8,11977.75,11663.25,11827.4,281838607,8260.71
07-AUG-2020,11812.85,11949.65,11718.7,11930.4,280818345,6624.05
10-AUG-2020,11965.1,12082.35,11913.2,11969.9,167915050,4816.59
11-AUG-2020,12059.25,12195.95,12050.4,12169.9,282816560,7071.27
12-AUG-2020,12103.2,12167.1,12016.95,12124.45,217221827,5592.58
13-AUG-2020,12189.05,12217.25,12062.55,12090.45,174304297,4876.06
14-AUG-2020,12176.3,12176.3,11706.5,11831.95,206305071,5878.61
17-AUG-2020,11954.65,11956.05,11709.35,11882.25,164527566,4930.58
18-AUG-2020,11885.2,12172.45,11847.5,12143.55,209383209,5725.17
19-AUG-2020,12217.3,12258.2,12155.9,12192.15,199491679,5335.57
20-AUG-2020,12037.9,12085,11973.05,12032.5,215071145,6275.7
21-AUG-2020,12122.55,12210.95,12106.2,12185.8,193849122,5818.54
24-AUG-2020,12262,12527.1,12249.4,12484.5,218010247,6656.01
25-AUG-2020,12557.45,12655.7,12491.2,12596.3,254140362,7862.8
26-AUG-2020,12652.8,12844.55,12605.85,12818.5,236699999,8076.1
27-AUG-2020,12878.95,13009.75,12853.45,12936.85,278557459,9688.58
28-AUG-2020,12947.35,13575.6,12922.15,13501.9,540371683,17121.63
31-AUG-2020,13792.95,13901.95,12839.5,13052.25,471994423,15681.65
01-SEP-2020,13132.25,13311.05,12879.7,13045.6,328733252,9757.43
02-SEP-2020,13027.45,13155.15,12885.05,13126.95,185508430,6084.76
03-SEP-2020,13191.05,13226.05,12903.15,12946,143881636,4909.32
04-SEP-2020,12697.15,12884.45,12576.15,12671.4,230179617,7277.14
07-SEP-2020,12681.05,12709.85,12484.2,12608.15,163548214,5062.52
08-SEP-2020,12622.35,12674.45,12439.2,12495.2,158026777,5044.63
09-SEP-2020,12354.6,12400.25,12169.85,12271,200534383,5690.23
10-SEP-2020,12378.95,12500.95,12251,12392.2,180819111,5624.64
11-SEP-2020,12409.65,12495.4,12242.45,12372.4,142640062,4713.15
14-SEP-2020,12480.5,12540.25,12163.05,12205.5,180015083,5222.58
15-SEP-2020,12256.5,12465.7,12174.55,12431.9,161827693,4981.5
16-SEP-2020,12449,12537.4,12289.55,12485.25,157623530,5018.83
17-SEP-2020,12357.5,12457.4,12322.45,12354.65,150352388,4226.26
18-SEP-2020,12426.25,12439.2,12067.3,12207.95,225677006,7483.82
21-SEP-2020,12173.6,12230.05,11743.95,11797.3,174978735,5578.53
22-SEP-2020,11837.2,11852.45,11540.25,11634.4,217859943,6189.53
23-SEP-2020,11752.6,11761.65,11456.9,11658.85,194511735,4749.99
24-SEP-2020,11504.3,11537.45,11219,11247.3,182730612,5241.74
25-SEP-2020,11403.4,11586.75,11230,11540.95,181872965,4903.27
28-SEP-2020,11638.95,11977.5,11585.4,11951.1,157165142,4631.57
29-SEP-2020,12008.15,12029.85,11733.2,11799.35,148586919,4289.41
30-SEP-2020,11797.25,11870.35,11643.6,11816.65,146485722,4445.49
01-OCT-2020,11955.9,12329.7,11939.25,12302.2,221717788,7123.2
05-OCT-2020,12357.25,12626.95,12327.95,12399.75,227576574,7239.41
06-OCT-2020,12569,12706.45,12486.05,12683.55,163237847,5454.37
07-OCT-2020,12665.75,12786,12531.45,12753.3,156437704,5433.2
08-OCT-2020,12857.75,13012.05,12801.85,12876.1,177593496,6916.28
09-OCT-2020,12942.1,13240.65,12849.55,13211.2,221217385,8813.46
12-OCT-2020,13273.5,13382.9,13041.2,13131.6,143746891,5378.15
13-OCT-2020,13094.95,13149.1,12968.95,13006.55,112017882,4520.93
14-OCT-2020,12923.45,13246.3,12807.7,13198.7,135666550,4960.02
15-OCT-2020,13218.4,13316.75,12701.5,12761,181554580,6666.74
16-OCT-2020,12842.75,13083.3,12816.3,13023.2,157554377,5103.73
19-OCT-2020,13232.25,13469.95,13148.65,13434.35,263054673,8385.53
20-OCT-2020,13358.2,13505.85,13302.95,13461.55,159703243,5645.85
21-OCT-2020,13530.8,13752.2,13338.4,13630.6,229825742,8784.74
22-OCT-2020,13524,13660.1,13407.95,13534.6,169802528,6469.26
23-OCT-2020,13641.2,13685.55,13466.25,13529.85,126776560,4609.11
26-OCT-2020,13576.45,13604.8,13226.5,13338.8,152249860,5858.65
27-OCT-2020,13456.1,13777.85,13250.45,13755.95,203783993,10885.93
28-OCT-2020,13736.3,13772.85,13363.4,13454.7,178106558,6477.96
29-OCT-2020,13357,13504.85,13226.55,13378.65,225829365,8471.45
30-OCT-2020,13373.55,13470.45,13102.9,13258,159889446,5277.22
02-NOV-2020,13515.7,13965.15,13398.95,13820.25,270176030,10337.05
03-NOV-2020,13932.5,14286.2,13922.7,14246.2,229674153,9117.11
04-NOV-2020,14168.75,14361.5,13951.7,14303.6,210821927,8731.43
05-NOV-2020,14486.45,14597.45,14377.55,14574.35,182553224,7477.41
06-NOV-2020,14550.95,14915.75,14467.3,14882.7,227956869,9480.95
09-NOV-2020,15037.6,15398.8,15027.7,15371.2,230707459,9548.76
10-NOV-2020,15639.65,16071.8,15554.85,15946.85,379952168,16198.01
11-NOV-2020,16007.1,16126.25,15660.35,16018.75,307489774,15269.44
12-NOV-2020,15908.9,15922.75,15596.55,15727.85,193876542,9738.36
13-NOV-2020,15627.3,15885.5,15407.75,15846.5,202490101,8962.22
14-NOV-2020,15964.15,16010.15,15827.7,15920.55,28013504,950.47
17-NOV-2020,16027.2,16225.55,15957.85,16195.8,186709939,8864.07
18-NOV-2020,16159.8,16532.15,16132.2,16513.2,255242977,9529.62
19-NOV-2020,16270.7,16449,16027.9,16081.05,220121190,9966.61
20-NOV-2020,16086.1,16312.25,15872.85,16216.45,197691693,9495.87
23-NOV-2020,16353.4,16391.6,16063.2,16166.85,297094582,11223.22
24-NOV-2020,16298.45,16592.35,16263,16542.95,240445316,10923.34
25-NOV-2020,16709.1,16793.85,16198.05,16232.9,278347810,11068.36
26-NOV-2020,16331.55,16433.6,16060.55,16390.4,202780820,9372.44
27-NOV-2020,16440.75,16515.45,16329.3,16473.1,310293525,22561.43
01-DEC-2020,16615.05,16648.4,16414.95,16597.25,173392223,7388.22
02-DEC-2020,16640.5,16645.75,16227.75,16402.55,181476923,7247.24
03-DEC-2020,16537.05,16549.35,16283.05,16321.6,163083474,7545.33
04-DEC-2020,16397.55,16711.65,16346.95,16648.1,194954622,8255.89
07-DEC-2020,16661.35,16808.95,16603.5,16722.9,211164231,9362.11
08-DEC-2020,16770.6,16780.9,16603.05,16685.7,161150326,6686.5
09-DEC-2020,16737.1,17008.15,16728.3,16962,163537723,6828.69
10-DEC-2020,16875.7,16928.6,16689.85,16854,166549648,6472.6
11-DEC-2020,16884.15,17012.6,16741.25,16907.2,171864297,7295.09
14-DEC-2020,16978.4,17043.85,16927.05,16986.8,148200413,5855.45
15-DEC-2020,17023.5,17023.95,16777.45,16982.1,146964574,6766.75
16-DEC-2020,17110.8,17117.95,16939.5,16999.6,109758113,5140.65
17-DEC-2020,17040.6,17141.75,16964.85,17087.9,129990258,6387.44
18-DEC-2020,17088.5,17095.35,16794.5,16961.7,148089923,6953.09
21-DEC-2020,16906.95,16914.45,16119.1,16265.15,213212846,8078.54
22-DEC-2020,16348.45,16408,15990.45,16358.45,243770471,8816.74
23-DEC-2020,16333.95,16550.05,16265.8,16515.2,142884249,5390.16
24-DEC-2020,16620.4,16858.4,16581.35,16777.8,122643411,5255.31
28-DEC-2020,16862.15,17057.8,16855.25,17023.55,108307038,3914.17
29-DEC-2020,17096.55,17310.25,17095.15,17288.2,143729663,6533.57
30-DEC-2020,17379.25,17395.75,17112.25,17263.7,112180963,5247.33
31-DEC-2020,17275.7,17328.6,17158.85,17251.75,124372781,5853.03
