Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
23-FEB-2024,7554.3,7557.6,7503.35,7514.55,226794221,4399.75
26-FEB-2024,7539.65,7549.75,7470.35,7480.1,219231366,4297.34
27-FEB-2024,7506.1,7529.45,7451.7,7469.15,206149547,4015.03
28-FEB-2024,7496,7501.35,7283.7,7315.75,241206481,4474.76
29-FEB-2024,7308.65,7375.35,7198.2,7351.65,342242293,5575.19
01-MAR-2024,7397.45,7430.5,7365.45,7379.8,196784535,3705.7
02-MAR-2024,7405.15,7443,7400.45,7437.6,43018899,737.27
04-MAR-2024,7440.55,7464.75,7366.7,7411.15,261619249,4704.93
05-MAR-2024,7405.5,7405.5,7324.55,7331.3,359174946,5466.91
06-MAR-2024,7298.6,7298.6,7073.75,7178.15,281678257,5748.85
07-MAR-2024,7187.5,7265.35,7184.15,7244.5,220272349,3949.42
11-MAR-2024,7278.15,7280.8,7086.3,7100.85,211582842,3565.77
12-MAR-2024,7110.5,7113.4,6946.2,6984.85,242319242,4050.87
13-MAR-2024,6981.65,7007.25,6581.15,6617.8,346501870,5782.74
14-MAR-2024,6562.05,6852.95,6515.65,6842.9,305483426,4783.68
15-MAR-2024,6844.25,6902.8,6750.1,6870.3,441697010,6023.21
18-MAR-2024,6871.3,6902.65,6793.85,6835.45,179159767,2921.02
19-MAR-2024,6842.7,6851.7,6749.45,6764.45,184966011,3387.83
20-MAR-2024,6791.1,6819.15,6672.65,6765.05,199382920,3570.46
21-MAR-2024,6840.6,6931.2,6839.4,6923,248520176,3990.76
22-MAR-2024,6916.8,6992.05,6897.05,6971.5,190836083,3534.49
26-MAR-2024,6974.75,7003.45,6917.4,6981.6,186016155,3830.55
27-MAR-2024,7008.55,7077.9,6995.9,7025.55,314136291,8405.35
28-MAR-2024,7068.15,7084.25,7021.4,7029.95,116193593,4726.44
01-APR-2024,7098.45,7239.45,7093.5,7230.95,150921412,5366.75
02-APR-2024,7257.45,7326.8,7217.95,7319.6,157772500,5686.12
03-APR-2024,7318.75,7406.95,7299.45,7398.35,191886022,5639.93
04-APR-2024,7457.2,7476.9,7416.4,7445.35,209362548,6510.67
05-APR-2024,7452.75,7518.55,7425.5,7509.2,191597125,6580.75
08-APR-2024,7561.8,7600.8,7520.1,7572.35,222110110,8219.44
09-APR-2024,7617.95,7631.95,7549.4,7588.55,231930157,8350.21
10-APR-2024,7606.3,7667.85,7566.65,7657.4,163965907,7308.08
12-APR-2024,7653.4,7717.5,7639.6,7649.75,185232898,8354.24
15-APR-2024,7516.65,7610.75,7411.55,7543,213684069,7739.02
16-APR-2024,7498.2,7643,7477.9,7615.2,189217156,8423.24
18-APR-2024,7668.9,7717.65,7578.4,7596.4,171221032,9031.43
19-APR-2024,7529,7615,7436.15,7585.8,141019106,5962.77
22-APR-2024,7617.7,7685.1,7610.6,7675.75,180588772,7388.28
23-APR-2024,7725.7,7770.05,7714.15,7762.9,187255842,9955.94
24-APR-2024,7800.45,7815.8,7750.95,7757.25,139406588,7900.15
25-APR-2024,7764.35,7825.85,7754.05,7819.95,136988829,6757.73
26-APR-2024,7855.95,7883.7,7833.25,7846.9,149239598,6779.19
29-APR-2024,7894.25,7898.9,7820.7,7843.75,160528896,6135.64
30-APR-2024,7883,7915.4,7848.4,7861.2,186746394,6189.15
02-MAY-2024,7896.85,7912.65,7860.35,7866.1,171228343,6734.74
03-MAY-2024,7925.6,7928.5,7788.75,7832.15,213596051,6147.54
06-MAY-2024,7898.7,7900.65,7720.8,7745.8,157855024,5523.64
07-MAY-2024,7766.55,7769.85,7561.2,7609.05,140896648,6155.57
08-MAY-2024,7589.6,7670.85,7537.45,7619.75,119889543,5704.72
09-MAY-2024,7623.8,7639.7,7373.95,7390.9,127579569,4803.74
10-MAY-2024,7419.3,7470.8,7319.95,7462.35,129595583,5154.19
13-MAY-2024,7476,7486,7295.15,7445.9,153107188,4786.44
14-MAY-2024,7488.7,7582.4,7465.4,7573.45,123739586,4994.7
15-MAY-2024,7613.25,7649.85,7592.8,7615.85,104756007,4797.1
16-MAY-2024,7663.45,7710.05,7646.15,7693,135521491,5079.31
17-MAY-2024,7736.4,7809.4,7734.6,7801.8,154716413,5879.68
18-MAY-2024,7833.55,7868.85,7829.85,7854.4,33047754,826.04
21-MAY-2024,7868.95,7869.85,7780.25,7787.65,174395441,5564.79
22-MAY-2024,7815.85,7823.55,7709.3,7768.35,121601290,4386.49
23-MAY-2024,7792.9,7797.25,7744.9,7778.6,103228421,3978.86
24-MAY-2024,7783.4,7842.8,7772.4,7783.05,142761114,6074.09
27-MAY-2024,7822.5,7878.2,7790.2,7852,193835937,7114.71
28-MAY-2024,7894.65,7900.45,7779.8,7822.55,233238834,8285.97
29-MAY-2024,7806.8,7847.8,7759.2,7812.55,139364641,5926.57
30-MAY-2024,7798.4,7812.45,7685.2,7702.55,104447644,3796.5
31-MAY-2024,7738.05,7772.3,7670.8,7726.75,147960452,5415.53
03-JUN-2024,8024.8,8027.2,7849.55,7886.35,170497543,6245.6
04-JUN-2024,7881.2,7881.2,6935.1,7298.75,311222041,9862.38
05-JUN-2024,7394.75,7675,7219.45,7654.35,201128043,6968.24
06-JUN-2024,7756.05,7917.45,7751.2,7890.35,213751743,8075.17
07-JUN-2024,7926.75,8094.25,7896.05,8086.4,189079825,9687.61
10-JUN-2024,8155.45,8225.05,8112.4,8204.5,181372235,8061.81
11-JUN-2024,8228.6,8284.75,8183.4,8232.05,221472662,7803.39
12-JUN-2024,8266.3,8340.8,8263.3,8329.25,197267256,6775.94
13-JUN-2024,8386.9,8388.9,8334.65,8378.85,196582060,6392.72
14-JUN-2024,8409.7,8450.75,8366.65,8418.95,226045743,6245.39
18-JUN-2024,8463.95,8537.45,8451.25,8525.4,306605913,8730.12
19-JUN-2024,8564,8575.95,8418.05,8485.8,244299205,7329.71
20-JUN-2024,8511.25,8561.85,8466.55,8541.7,215450566,8024.63
21-JUN-2024,8570.7,8608,8520.35,8533.5,170928353,7817.31
24-JUN-2024,8512,8551.3,8429.4,8527.35,142543367,5397.52
25-JUN-2024,8571.45,8655,8552.8,8561.15,219159468,12948.42
26-JUN-2024,8588.65,8617.1,8545.5,8562.05,218482792,9050.94
27-JUN-2024,8568.2,8602.9,8478.5,8509.45,206298540,7275.03
28-JUN-2024,8556.35,8613.5,8554.95,8575.6,218321961,12080.51
01-JUL-2024,8607.25,8719.8,8590.15,8715.5,199894633,9655.82
02-JUL-2024,8737.65,8752.8,8610.15,8651.75,173295111,9177.95
03-JUL-2024,8696.2,8736.75,8670.9,8730.35,263268193,8726.52
04-JUL-2024,8769.9,8776.25,8692.95,8725.85,226704945,7082.23
05-JUL-2024,8731.55,8830.1,8716,8790.25,223928022,9124.39
08-JUL-2024,8824.95,8849.8,8714.35,8740.8,187914913,6959.3
09-JUL-2024,8793.15,8816.3,8727.1,8761.7,186920448,7520.7
10-JUL-2024,8799.35,8801.3,8529.8,8688.55,216310935,8861.86
11-JUL-2024,8733.95,8745.5,8676.3,8735.75,147429519,8637.42
12-JUL-2024,8775,8808.4,8743.4,8774.85,157658198,7906.66
15-JUL-2024,8816.85,8852.45,8751.15,8824,158522687,8056.61
16-JUL-2024,8854.5,8882.3,8817.35,8831.65,127657921,6256.02
18-JUL-2024,8850.7,8852.2,8698.85,8756.4,156980483,7108.89
19-JUL-2024,8763.6,8766.45,8530.75,8544.8,,
22-JUL-2024,8479,8622.1,8411.8,8610.5,113649244,5226.75
23-JUL-2024,8647.2,8650.15,8198.55,8585.35,212754295,9048.59
24-JUL-2024,8589.35,8746.5,8569.05,8734.9,185816167,7072.12
25-JUL-2024,8661.1,8723.2,8627.25,8713.45,189808611,6257.57
26-JUL-2024,8735.8,8823.25,8707.7,8813.25,207571381,7485.01
29-JUL-2024,8866.75,8920.25,8846.95,8873.2,251823440,7527.36
30-JUL-2024,8894.65,8982.15,8891.5,8962.9,239578765,9368.56
31-JUL-2024,8977,8994.25,8926.75,8946.9,211540158,11028.94
01-AUG-2024,8987.7,8997.45,8823.85,8854.6,231639741,8388.04
02-AUG-2024,8768.5,8848.7,8714.65,8774.95,206062606,7045.94
05-AUG-2024,8549.6,8590.8,8338.4,8391.5,226142642,8430.58
06-AUG-2024,8483.95,8574.75,8337.55,8352.55,148230358,6213.91
07-AUG-2024,8492.5,8620.5,8417.45,8602.15,231756227,7333.1
08-AUG-2024,8630.95,8663.45,8571.2,8580.3,199651816,6752.69
09-AUG-2024,8669.65,8682.15,8614.35,8626,134035772,5731.54
12-AUG-2024,8621.95,8692.25,8562,8648.4,221051785,7482.81
13-AUG-2024,8677.95,8680.3,8508,8518.85,185273323,6920.95
14-AUG-2024,8557.75,8567.65,8419.75,8459.55,161685875,5501.88
16-AUG-2024,8533.1,8655.75,8531.25,8648.7,167745245,8216.69
19-AUG-2024,8722.75,8828.2,8710.4,8814.75,173060382,8796.19
20-AUG-2024,8860.9,8873.65,8827.5,8865.9,195038245,10448.29
21-AUG-2024,8883.9,9016.75,8871.7,9010.3,276910424,11846.68
22-AUG-2024,9050.35,9090.2,9021.05,9033.95,215481787,8666.84
23-AUG-2024,9069.3,9081.8,8998.8,9031.4,181387512,9322.23
26-AUG-2024,9099.4,9114.25,9054.05,9068.15,185203160,7624.29
27-AUG-2024,9090.75,9171.55,9069.65,9163.1,278572697,9593.31
28-AUG-2024,9187.05,9187.05,9116.5,9142.5,187307379,7553.96
29-AUG-2024,9150.55,9161,9044.3,9090.75,203914231,8700.57
30-AUG-2024,9138.8,9205.95,9102.7,9168.95,189502680,8831.36
02-SEP-2024,9214.65,9218.2,9125.3,9146.75,157209755,6994.33
03-SEP-2024,9169.1,9207.75,9161.7,9194.85,169149471,6335.13
04-SEP-2024,9113.6,9260.7,9085.45,9194.3,238501989,8846.98
05-SEP-2024,9226.15,9357.4,9223.7,9322.5,198598861,7660.69
06-SEP-2024,9342.5,9377.95,9215.75,9226.6,190989900,6866.05
09-SEP-2024,9210.55,9213.9,9058.1,9149.7,146874395,5865.24
10-SEP-2024,9195.9,9255.05,9194.55,9243.45,141046733,5796.75
11-SEP-2024,9268.9,9307.4,9179.65,9197,152593173,7908.52
12-SEP-2024,9252.7,9306.7,9227.9,9297.25,139452973,6032.75
13-SEP-2024,9338.25,9385.9,9318.55,9376.85,169394084,7046.73
16-SEP-2024,9422.5,9442.7,9360.45,9409.5,114241860,7659.18
17-SEP-2024,9440.15,9444.65,9364.85,9378.95,146626539,7209.53
18-SEP-2024,9384.35,9421.2,9288.6,9343.25,184177894,8635.11
19-SEP-2024,9402.25,9438.05,9106.15,9235.35,184787356,8156.06
20-SEP-2024,9300.4,9342.05,9263.55,9302.75,221291187,10114.83
23-SEP-2024,9371.35,9422.75,9334.15,9412.75,188079411,8356.81
24-SEP-2024,9437.2,9446.5,9329.95,9337.05,281062708,8512.38
25-SEP-2024,9368.45,9380.7,9284.55,9295.8,254074836,8394.51
26-SEP-2024,9341.9,9345.05,9221.1,9251.05,239211853,9244.27
27-SEP-2024,9272.95,9325.3,9212.2,9230.65,197050032,7439.03
30-SEP-2024,9242.95,9262.7,9156.6,9206.85,195574671,6892.54
01-OCT-2024,9235.65,9296.65,9234.05,9288,227191221,8558.63
03-OCT-2024,9150.65,9249.95,9070.15,9110.05,214369665,8786.52
04-OCT-2024,9095.85,9180.15,8944.9,9037.5,176359337,6874.81
07-OCT-2024,9078.8,9116.15,8742.45,8804.45,221709438,7596.24
08-OCT-2024,8793.95,8973,8740.3,8952.35,175527738,6264.7
09-OCT-2024,8996.55,9107.95,8994.3,9066.85,214748539,7338.17
10-OCT-2024,9124.25,9154,9079.95,9094.35,110129012,5276.99
11-OCT-2024,9126.05,9186.15,9107.95,9164.35,115080382,4983.8
14-OCT-2024,9190.3,9229,9146.2,9224.35,157267061,8896.74
15-OCT-2024,9273.35,9320.45,9242.35,9312.35,144542364,12682.77
16-OCT-2024,9295.4,9321.55,9244.85,9306.55,138685897,10993.41
17-OCT-2024,9341.65,9350.1,9155,9170.75,151542106,7569.57
18-OCT-2024,9114.65,9193.45,8968.35,9177.7,259716859,9862.54
21-OCT-2024,9227.3,9230.75,8997.9,9019.85,233023477,10066.81
22-OCT-2024,9004.95,9008.3,8670.55,8686.45,195691569,7436.18
23-OCT-2024,8675.3,8880.3,8588.85,8787.55,166080394,6924.43
24-OCT-2024,8806.55,8847.95,8762.15,8795.2,217236627,7906.76
25-OCT-2024,8813.8,8845.5,8532.6,8607.85,207138366,9201.1
28-OCT-2024,8642.4,8764.8,8573.25,8724.6,150633246,6875.31
29-OCT-2024,8748.1,8819.65,8624,8806.45,144792488,5984.15
30-OCT-2024,8816.4,8898.7,8789.55,8876.35,144465177,6101.34
31-OCT-2024,8876.25,8999.6,8847.1,8986,198586116,7342.1
01-NOV-2024,9071.75,9116.35,9058.65,9087.45,45825033,1735.78
04-NOV-2024,9090.55,9091.45,8847.35,8902.5,146276153,6452.81
05-NOV-2024,8876.05,8967.7,8812.25,8955.35,164463202,6019.98
06-NOV-2024,8992.9,9142.2,8972,9135.4,217975581,8463.2
07-NOV-2024,9164.65,9191.6,9025.85,9033.15,140054764,6185.81
08-NOV-2024,9047.8,9069.9,8897.1,8918.2,153170619,7564.06
11-NOV-2024,8889.5,8905.9,8801.1,8810.85,144540533,5588.65
12-NOV-2024,8813.4,8879.45,8651.45,8674.85,135362679,5674.62
13-NOV-2024,8631.55,8649.95,8414.65,8427.7,206257782,9000.89
14-NOV-2024,8449.4,8570.2,8446.9,8498.45,158764278,5665.43
18-NOV-2024,8521.5,8547.55,8380.25,8448.15,219986816,7975.04
19-NOV-2024,8487.4,8633.05,8485.75,8536.1,176449328,5980.53
21-NOV-2024,8534.85,8553.65,8427.15,8513.5,164588765,5880.41
22-NOV-2024,8540.05,8617.55,8504.9,8589.7,131819249,4987.13
25-NOV-2024,8713.4,8759.15,8699.85,8722.3,148124911,6188.02
26-NOV-2024,8743.85,8813.3,8732.65,8807.55,117626334,5619.33
27-NOV-2024,8832,8919.15,8801.55,8911.45,119689154,5580.23
28-NOV-2024,8948.85,8996.75,8881.8,8900.15,126919877,4888.7
29-NOV-2024,8917.95,8993,8912.05,8984.95,188572982,6604.54
02-DEC-2024,8991.95,9093.55,8971.8,9090.6,166126548,6966.17
03-DEC-2024,9117.5,9182.8,9106.75,9174.4,174474218,6551.68
04-DEC-2024,9207.55,9236.6,9159.15,9227.75,173003215,6534.64
05-DEC-2024,9267.95,9357.1,9255.35,9349.7,195887508,10929.91
06-DEC-2024,9366.95,9438.85,9319.65,9427.85,190833043,9210.29
09-DEC-2024,9436.45,9472.7,9404.5,9437.45,135507019,7433.44
10-DEC-2024,9458.35,9489.2,9430.8,9452.8,135582437,6736.71
11-DEC-2024,9479.1,9505.5,9455.15,9467.2,105438542,4788.11
12-DEC-2024,9486.25,9497.9,9346.9,9359.55,149306163,5948.05
13-DEC-2024,9340.35,9356.7,9158.8,9342.5,132467247,6137.19
16-DEC-2024,9349,9402.2,9341.7,9378.5,119688269,5196.23
17-DEC-2024,9393.05,9405.5,9286.2,9299.6,139253204,5697.23
18-DEC-2024,9305.4,9319.7,9180.9,9217.15,115596959,5355.34
19-DEC-2024,9057.1,9192.25,9041,9178.45,94018263,4237.56
20-DEC-2024,9205.5,9221.2,8901.6,8925.85,149843542,5849.69
